Населено място,Търговски обект,Наименование на продукта,Код на продукта,Категория,Цена на дребно,Цена в промоция
68134,"гр. София, ж.к. Иван Вазов, ул.  Стефан Малинов 2",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, ж.к. Изток, ул. Атанас Далчев 2",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, кв. Редута ул. Атанас Узунов 14",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
39921,"гр. Кричим, пл. Демокрация №8",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, ж.к. Дружба, до бл.86",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
14711,"гр. Генерал Тошево, ул. Иван Вазов 24",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
55871,"гр. Перник 1, кв. Димова махала, до OMV",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
38902,"гр. Костенец,  Центр. градска част, кв. 89, ул. Търговска",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
65231,"гр. Самоков, ул. Искър 2А",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
12259,"гр. Враца, ж.к. Дъбника, кв.119, комплекс РУМ",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
3928,"гр. Берковица, ул. Александровскa 65б",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
7702,"гр. Бяла Слатина, ул. Търнавска 41 А",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
61460,"гр. Раднево, ул. Митьо Станев 4",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
61577,"гр. Радомир, ул. Милан Грънчаров 1а",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, Възкресение, бул. Възкресение 85",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
70528,"гр. Съединение, ул. Александър Стамболийски 4",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
20482,"гр. Девня, бул. Съединение №111",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
61813,"гр. Разлог, ул. Гоце Делчев 53",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
38978,"гр. Костинброд, ул. Йордан Йовков 39",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
61710,"гр. Разград, ж.к. Орел, ул. Юмрукчал 15",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
36525,"гр. Карнобат, ул. Промишлена зона 29",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, ж.к. Люлин 9, ул. Асен Николов 19",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
51500,"гр. Несебър, ул. ж.к.Черно море 40-42",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
357,гр. Нови Искър ул.Искърско дефиле 116,Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
151,гр. Айтос ул.Хаджи Димиър 27,Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
702,"гр. Асеновград, ул. Александър Стамболийски 7",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
56784,"гр. Пловдив, ж.к. Христо Смирненски, ул. Йордан Гавазов 23",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
56784,"гр. Пловдив, бул. Васил Левски № 3, ет. 1, обект маг. 2 ",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, бул. Ген. Столетов №70",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, бул. Райко Даскалов № 15",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
27382,"гр. Елхово, ул. Александър Стамболийски № 167",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
65677,"гр. Свиленград, ул. Гео Милев № 2",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
51980,"гр. Стамболийски, ул.Търговски №50",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
20465,"гр. Девин, ул. Освобождение №1",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
39030,"гр. Котел, ул. Хаджи Къна Боева №4, ет.2",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
51500,"гр. Несебър, кв. „Пясъците“ № 15",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
21912,"гр. Долни чифлик, ул. Тича №25",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
17974,"гр. Средец, ул. Никола Попов 2А",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
65334,"гр.Сандански на ул. ""Македония"" № 30, ет. -1",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
10450,"гр. Велинград, ул. Хан Аспарух 2 В,Г",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
48619,"гр. Царево, ул. д-р Даниела Йорданова 1",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
67800,"гр. Черноморец, общ. Созопол, обл. Бургас, местност Аклади №49",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
56784,"гр. Пловдив, ул. Шипка №6",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
72165,"гр. Твърдица, ул. Възраждане 2",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
72165,"гр. Твърдица, ул. Княз Борис I 54",Препарат за съдове FAIRY Pom&Oran 900мл,1368616,79,4.01,
68134,"гр. София, ж.к. Люлин-2, до бл. 227",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Връбница, ул. Златен клас 10",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Гевгелийски, ул. Мачуково, срещу бл. 1",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Люлин 10, ул. Гоце Делчев (УПИ 8, кв.32)",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ул. Костенски водопад 102",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Иван Вазов, ул.  Стефан Малинов 2",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Изток, ул. Атанас Далчев 2",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
72343,"гр. Тетевен, Площад Сава Младенов 1",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
39921,"гр. Кричим, пл. Демокрация №8",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Дружба, до бл.86",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Мусагеница, ул. Боян Дановски 11",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
14711,"гр. Генерал Тошево, ул. Иван Вазов 24",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
67653,"гр. Смолян, бул. България 4, ет. 1",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Младост 2, между блок 206 и 209",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
55871,"гр. Перник 1, кв. Димова махала, до OMV",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
65231,"гр. Самоков, ул. Искър 2А",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
48489,"гр. Монтана, бул. Ген. Арнолди 6",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
41112,"гр. Кюстендил, ул. Тинтява № 49",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
3928,"гр. Берковица, ул. Александровскa 65б",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
53535,"гр. Омуртаг, ул. Цар Освободител 33",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
55052,"гр. Павликени, бул. Руски 39",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
57652,"гр. Попово, ул. „Панайот Хитов” 9",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
61460,"гр. Раднево, ул. Митьо Станев 4",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
61577,"гр. Радомир, ул. Милан Грънчаров 1а",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, Възкресение, бул. Възкресение 85",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
70528,"гр. Съединение, ул. Александър Стамболийски 4",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
43952,"гр. Ловеч, бул. Мизия 2",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
87374,"гр. Ямбол, ул. „Преслав"" №266",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
17395,"гр. Гоце Делчев, ул. Панаирски Ливади 7",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
61813,"гр. Разлог, ул. Гоце Делчев 53",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
61710,"гр. Разград, ж.к. Орел, ул. Юмрукчал 15",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
73198,"гр. Троян, ул. Опълченска 1",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
36525,"гр. Карнобат, ул. Промишлена зона 29",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
68134,"гр. София, ж.к. Люлин 9, ул. Асен Николов 19",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
87374,"гр. Ямбол, ул. Търговска 85",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
51500,"гр. Несебър, ул. ж.к.Черно море 40-42",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
357,гр. Нови Искър ул.Искърско дефиле 116,Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
51809,"гр. Нова Загора, ул. Христо Ботев № 33",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
10971,"гр. Видин, ул. Железничарска №19",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
27632,"гр. Етрополе, бул. Партизанска №1",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
151,гр. Айтос ул.Хаджи Димиър 27,Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
56784,"гр. Пловдив, бул. Съединение, РУМ",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
56784,"гр. Пловдив, бул. Васил Априлов 102",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
59080,"гр. Първомай,  ул. Орфей 16",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
56784,"гр. Пловдив, ж.к. Изгрев, ул. Герлово 1",Препарат за съдове FAIRY Lemon 900мл,1368980,79,4.01,
